Date,CountryCode,SubscriberID,CustomerId,ContentType,Title,Episode,SeriesTitle,ReleaseYear,Duration,Season,Genres,DeviceType,TypeEvent,Position,Language,Bitrate,BufferTime,PlaybackNetTime,deviceDescription,CALC_ProgramType,CALC_BitrateType
2026-01-01 11:54:42,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,663,ES,6109359,,663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 11:54:42,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,663,ES,6109359,,663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 11:55:00,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,681,ES,6109359,,681,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 11:59:19,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,681,ES,6109359,,681,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:02:05,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,847,ES,6109359,,847,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:03:56,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,847,ES,1641642,,847,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,LOW
2026-01-01 12:04:13,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,863,ES,6109359,,863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:05:20,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,863,ES,6109359,,863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:06:04,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,907,ES,6109359,,907,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:06:27,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,907,ES,6109359,,907,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:07:53,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,993,ES,3133020,,993,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,MEDIUM
2026-01-01 12:08:31,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,993,ES,6109359,,993,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:12:35,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1236,ES,6109359,,1236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:13:17,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1237,ES,6109359,,1237,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:13:17,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1237,ES,6109359,,1237,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:13:17,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1236,ES,6109359,,1236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:13:53,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1273,ES,6109359,,1273,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:14:59,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1273,ES,6109359,,1273,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:15:41,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1314,ES,6109359,,1314,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:16:55,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1314,ES,6109359,,1314,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:16:55,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1314,ES,6109359,,1314,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:16:55,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1314,ES,6109359,,1314,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:19:31,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1469,ES,6109359,,1469,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:19:38,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1470,ES,6109359,,1470,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:19:38,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1470,ES,6109359,,1470,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:19:38,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1470,ES,6109359,,1470,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:23:19,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,FIRSTQUARTILE,1691,ES,6109359,,1691,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:25:49,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1840,ES,6109359,,1840,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:25:50,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1840,ES,6109359,,1840,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:25:51,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,1840,ES,6109359,,1840,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:25:51,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,1840,ES,6109359,,1840,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:30:32,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2121,ES,6109359,,2121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:31:37,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2121,ES,6109359,,2121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:31:47,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2131,ES,6109359,,2131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:32:30,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2131,ES,6109359,,2131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:33:14,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2174,ES,6109359,,2174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:34:22,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2174,ES,6109359,,2174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:35:30,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2242,ES,6109359,,2242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:36:50,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2242,ES,6109359,,2242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:38:43,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2355,ES,6109359,,2355,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:39:49,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2355,ES,6109359,,2355,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:44:05,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2611,ES,6109359,,2611,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:45:40,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2611,ES,6109359,,2611,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:48:58,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,2809,ES,6109359,,2809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:50:13,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,RESUME,2809,ES,6109359,,2809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
2026-01-01 12:52:30,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,START,0,ES,6119527,,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:52:31,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,START-BUFFERING,0,ES,6119527,2.257,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:52:59,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RESUME,26,ES,6119527,,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:52:59,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,PAUSE,26,ES,6119527,,26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:53:29,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,PAUSE,56,ES,6119527,,56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:53:30,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RE-BUFFERING,42,ES,6119527,0.117,42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:53:30,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RESUME,57,ES,6119527,,57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:19,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,PAUSE,91,ES,6119527,,91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:20,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RESUME,91,ES,6119527,,91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:21,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RE-BUFFERING,107,ES,6119527,0.472,107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:25,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RESUME,110,ES,6119527,,110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:25,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,PAUSE,110,ES,6119527,,110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:26,ES,6898e36700a65e0002bfc4ac,694a7f16c788eafebefba721,EPISODE,DEPORTIVO PASTO VS AMERICA,2,LIGA BETPLAY DIMAYOR 2025-2,2025.0,6651,3,Programas,WEB,RE-BUFFERING,96,ES,6119527,0.091,96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",SERIE,HIGH
2026-01-01 12:54:52,ES,6266c9d45554b1082f7f4ab3,69544a40c788eafebe2cfcf9,EPISODE,SANTA FE VS DEPORTIVO PEREIRA,5,LIGA BETPLAY DIMAYOR 2025-1,2025.0,6903,1,Programas,WEB,PAUSE,3087,ES,6109359,,3087,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",SERIE,HIGH
